Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Life Ladder Category,country_geo
Mongolia,2007,4.6090593338012695,8.82746696472168,0.8810547590255737,56.540000915527344,0.7813326716423035,0.0585775896906852,0.917813003063202,0.4831980764865875,0.2030440121889114,Low,Mongolia
Mongolia,2008,4.4930100440979,8.901948928833008,0.9201159477233888,56.959999084472656,0.4840814173221588,0.0624468699097633,0.9617142677307128,0.5137932300567627,0.1734521389007568,Low,Mongolia
Mongolia,2010,4.58552360534668,8.925166130065918,0.9041778445243835,57.79999923706055,0.6309666037559509,0.0934486538171768,0.9275683164596558,0.5594086050987244,0.1500251740217209,Low,Mongolia
Mongolia,2011,5.031173706054688,9.069442749023438,0.947885274887085,58.220001220703125,0.7003456950187683,0.1448514908552169,0.9311588406562804,0.5605531930923462,0.1532325893640518,Medium,Mongolia
Mongolia,2012,4.88515043258667,9.168133735656738,0.9185160994529724,58.63999938964844,0.6883116960525513,0.1003162190318107,0.9323859810829164,0.5242732167243958,0.1810663491487503,Low,Mongolia
Mongolia,2013,4.912928104400635,9.259589195251465,0.9347415566444396,59.060001373291016,0.7480140328407288,0.1297406256198883,0.9278544783592224,0.5486372709274292,0.1789022237062454,Low,Mongolia
Mongolia,2014,4.824834823608398,9.315420150756836,0.9434366822242736,59.47999954223633,0.7523541450500488,0.1397637575864792,0.9085968136787416,0.5115736722946167,0.1704213172197342,Low,Mongolia
Mongolia,2015,4.982719898223877,9.317831039428713,0.9055243730545044,59.900001525878906,0.6855107545852661,0.1667840033769607,0.9002181887626648,0.5327728390693665,0.2076526582241058,Low,Mongolia
Mongolia,2016,5.056999683380127,9.310995101928713,0.9474893808364868,60.0,0.759740948677063,0.0833854004740715,0.9004521369934082,0.554553747177124,0.1711717545986175,Medium,Mongolia
Mongolia,2017,5.333850383758545,9.344127655029297,0.9242507815361024,60.09999847412109,0.674627423286438,0.1123036220669746,0.8649522066116333,0.5516541600227356,0.2135995179414749,Medium,Mongolia
Mongolia,2018,5.464622974395752,9.39700984954834,0.9415141344070436,60.20000076293945,0.6955468058586121,0.0475072599947452,0.8485022187232971,0.5248438715934753,0.1918902993202209,Medium,Mongolia
Mongolia,2019,5.562905311584473,9.430119514465332,0.9457581043243408,60.29999923706055,0.7106751799583435,0.1424282938241958,0.8731669187545776,0.5622045993804932,0.166921392083168,Medium,Mongolia
Mongolia,2020,6.011364936828613,9.364500999450684,0.9177891612052916,60.400001525878906,0.7184910178184509,0.1379648000001907,0.8428276777267456,0.574730396270752,0.2599830329418182,Medium,Mongolia
Mongolia,2021,5.721034049987793,9.364642143249512,0.9271169900894164,60.5,0.6668466329574585,0.2146385610103607,0.8507202863693237,0.5600035786628723,0.2024823576211929,Medium,Mongolia
Mongolia,2022,5.787830352783203,9.396966934204102,0.9513360261917114,60.59999847412109,0.7170596718788147,0.2107187062501907,0.846957802772522,0.5500386357307434,0.2086516469717025,Medium,Mongolia
Mongolia,2023,5.579622745513916,9.43319320678711,0.9378772377967834,60.70000076293945,0.6992111206054688,0.2201180309057235,0.871100664138794,0.5451667308807373,0.1974054276943206,Medium,Mongolia
