Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Life Ladder Category,country_geo
Philippines,2006,4.66994571685791,8.561695098876953,0.79531329870224,61.36000061035156,0.8282731175422668,0.05805055052042,0.8412988185882568,0.7559792399406433,0.2621752023696899,Low,Philippines
Philippines,2007,5.073562145233154,8.606146812438965,0.8007113933563232,61.41999816894531,0.8515664339065552,-0.0268398988991975,0.880245566368103,0.7364586591720581,0.3781877756118774,Medium,Philippines
Philippines,2008,4.589065074920654,8.62997055053711,0.7984422445297241,61.47999954223633,0.8608425855636597,0.0776663348078727,0.816584587097168,0.7738122344017029,0.3840146958827972,Low,Philippines
Philippines,2009,4.879910945892334,8.62594985961914,0.7751709222793579,61.540000915527344,0.873605489730835,-0.0012538731098175,0.8045781254768372,0.7914305329322815,0.3113301992416382,Low,Philippines
Philippines,2010,4.941514015197754,8.678712844848633,0.8048611283302307,61.59999847412109,0.8933505415916443,0.0281761642545461,0.8124483823776245,0.8285755515098572,0.2939183115959167,Low,Philippines
Philippines,2011,4.993956565856934,8.698753356933594,0.7887632846832275,61.65999984741211,0.8828374743461609,0.0677101910114288,0.7829464673995972,0.807783842086792,0.3583263754844665,Low,Philippines
Philippines,2012,5.001965045928955,8.74801254272461,0.8129217028617859,61.720001220703125,0.914499580860138,0.047812171280384,0.7711676359176636,0.8114417791366577,0.3511252701282501,Medium,Philippines
Philippines,2013,4.976925373077393,8.796467781066895,0.8464131355285645,61.77999877929688,0.9074584245681764,0.0162762124091386,0.7563885450363159,0.7957748770713806,0.3319579660892486,Low,Philippines
Philippines,2014,5.312550067901611,8.841845512390137,0.8133001923561096,61.84000015258789,0.9021857380867004,-0.0202101171016693,0.7872194647789001,0.7872629165649414,0.3340365290641784,Medium,Philippines
Philippines,2015,5.547489166259766,8.886696815490723,0.8535885810852051,61.900001525878906,0.9115335941314696,-0.0559835694730281,0.7551915645599365,0.7963219285011292,0.3505876660346985,Medium,Philippines
Philippines,2016,5.430832862854004,8.938013076782227,0.8212987184524536,61.92499923706055,0.9075957536697388,-0.0758916288614273,0.791962206363678,0.8074336647987366,0.2902327179908752,Medium,Philippines
Philippines,2017,5.5942702293396,8.98741626739502,0.851028561592102,61.95000076293945,0.9257031083106996,-0.1458322256803512,0.7111655473709106,0.7534837126731873,0.3406215012073517,Medium,Philippines
Philippines,2018,5.8691725730896,9.031899452209473,0.8458032608032227,61.97499847412109,0.9178081750869752,-0.112193539738655,0.7264833450317383,0.7561843395233154,0.3934810757637024,Medium,Philippines
Philippines,2019,6.267745018005371,9.07473373413086,0.8450947403907776,62.0,0.9095985889434814,-0.0866739600896835,0.7484421133995056,0.7645263671875,0.3405694961547851,Medium,Philippines
Philippines,2020,5.079585075378418,8.958444595336914,0.7811403870582581,62.025001525878906,0.9320417046546936,-0.1136759370565414,0.7442836761474609,0.7927356362342834,0.3268890082836151,Medium,Philippines
Philippines,2021,5.965057849884033,8.999073028564453,0.7781921029090881,62.04999923706055,0.9052754640579224,-0.0116900764405727,0.7211622595787048,0.7897311449050903,0.3229414820671081,Medium,Philippines
Philippines,2022,5.994960308074951,9.057415008544922,0.8190449476242065,62.07500076293945,0.9522693753242492,-0.1553432941436767,0.757055938243866,0.8328607082366943,0.3011153638362884,Medium,Philippines
Philippines,2023,6.183511734008789,9.101679801940918,0.7955292463302612,62.09999847412109,0.9318832159042358,-0.0380380190908908,0.7679218053817749,0.800451934337616,0.3244096636772156,Medium,Philippines
