Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Life Ladder Category,country_geo
Kenya,2006,4.223234176635742,8.164324760437012,0.9087981581687928,51.41999816894531,0.6158861517906189,-0.0342851690948009,0.8602569699287415,0.65748131275177,0.1981919109821319,Low,Kenya
Kenya,2007,4.575657844543457,8.200929641723633,0.8411120772361755,51.93999862670898,0.7498422861099243,0.0396302156150341,0.7987385392189026,0.698050320148468,0.161941111087799,Low,Kenya
Kenya,2008,4.015274524688721,8.173460960388184,0.8265552520751953,52.459999084472656,0.6202957630157471,-0.0255068987607955,0.9094465374946594,0.733151376247406,0.1489966064691543,Low,Kenya
Kenya,2009,4.270434856414795,8.17638874053955,0.7892203330993652,52.97999954223633,0.5835947394371033,0.0858955979347229,0.9129465222358704,0.6786825060844421,0.1825915873050689,Low,Kenya
Kenya,2010,4.255859375,8.225715637207031,0.8053264617919922,53.5,0.6354572176933289,0.005158849991858,0.917921245098114,0.7582440376281738,0.1232017800211906,Low,Kenya
Kenya,2011,4.405310153961182,8.249103546142578,0.8463075757026672,54.02000045776367,0.7086591720581055,0.0089634330943226,0.9226641654968262,0.705513060092926,0.2279724925756454,Low,Kenya
Kenya,2012,4.547335147857666,8.268518447875977,0.8314101099967957,54.540000915527344,0.6276541948318481,0.052789106965065,0.9112730622291564,0.6672117114067078,0.1941772401332855,Low,Kenya
Kenya,2013,3.7953832149505615,8.281694412231445,0.8248060345649719,55.060001373291016,0.7083322405815125,0.200699433684349,0.8610033988952637,0.7287451028823853,0.1613313108682632,Low,Kenya
Kenya,2014,4.904579639434815,8.307733535766602,0.7654364109039307,55.58000183105469,0.819018542766571,0.1605844497680664,0.8491942286491394,0.7786993980407715,0.2210967093706131,Low,Kenya
Kenya,2015,4.3576178550720215,8.334213256835938,0.7769230604171753,56.09999847412109,0.7929903268814087,0.2092961966991424,0.8525498509407043,0.6734850406646729,0.1724221110343933,Low,Kenya
Kenya,2016,4.396127700805664,8.353463172912598,0.7059215903282166,56.5,0.7485082745552063,0.2879396378993988,0.8284115791320801,0.7298745512962341,0.2256476581096649,Low,Kenya
Kenya,2017,4.475654125213623,8.369367599487305,0.7146043181419373,56.900001525878906,0.8533943891525269,0.2245628833770752,0.8540003895759583,0.7538604140281677,0.2302103042602539,Low,Kenya
Kenya,2018,4.655702590942383,8.403982162475586,0.7067198753356934,57.29999923706055,0.821412980556488,0.281633585691452,0.8442440629005432,0.746773898601532,0.2369207739830017,Low,Kenya
Kenya,2019,4.618850231170654,8.434075355529785,0.6759316325187683,57.70000076293945,0.8177574872970581,0.3004039227962494,0.7943702936172485,0.7276407480239868,0.2506871223449707,Low,Kenya
Kenya,2020,4.546584129333496,8.411246299743652,0.6737176179885864,58.09999847412109,0.7020344734191895,0.2513728141784668,0.8365160226821899,0.7382336854934692,0.2969804108142853,Low,Kenya
Kenya,2021,4.464540958404541,8.464981079101562,0.702200710773468,58.5,0.6781082153320312,0.3129857182502746,0.841331422328949,0.7448379397392273,0.2529630959033966,Low,Kenya
Kenya,2022,4.447946548461914,8.49321460723877,0.6905949711799622,58.900001525878906,0.705976128578186,0.2917731404304504,0.8777757287025452,0.7249465584754944,0.2807210385799408,Low,Kenya
Kenya,2023,4.49622917175293,8.523473739624023,0.702744722366333,59.29999923706055,0.735895037651062,0.3162458539009094,0.7997993230819702,0.7556939125061035,0.2446381896734237,Low,Kenya
