country_geo,year,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Life Ladder,Life Ladder Category,region
Afghanistan,2010,7.613899707794189,0.5390751957893372,51.09999847412109,0.6001272201538086,0.1178605407476425,0.7067660689353943,0.5169066786766052,0.2753238081932068,4.758380889892578,Low,Asia
Albania,2010,9.282611846923828,0.7331522703170776,67.5999984741211,0.5689584016799927,-0.1762193590402603,0.7262616753578186,0.5760765671730042,0.3000602424144745,5.268936634063721,Medium,Europe
Algeria,2010,9.306354522705078,0.8343945443630219,65.5,0.5926958322525024,-0.2122973501682281,0.6180378794670105,0.6634199619293213,0.2621752023696899,5.463566780090332,Medium,Africa
Argentina,2010,10.06566047668457,0.9267985820770264,66.30000305175781,0.7302581667900085,-0.1315066814422607,0.8546954393386841,0.7654804587364197,0.2109754979610443,6.441067218780518,Medium,The Americas
Armenia,2010,9.112593650817873,0.6603423357009888,64.80000305175781,0.4592567086219787,-0.1799857020378112,0.890629231929779,0.4367476999759674,0.4264958500862121,4.36781120300293,Low,Asia
Australia,2010,10.713648796081545,0.9545195698738098,70.19999694824219,0.932058572769165,0.3113341629505157,0.3661274015903473,0.7617155313491821,0.2200732082128524,7.450047016143799,High,Oceania
Austria,2010,10.85598373413086,0.914193332195282,69.9000015258789,0.8959797620773315,0.1252141594886779,0.5461448431015015,0.71030193567276,0.15579254925251,7.30267858505249,High,Europe
Azerbaijan,2010,9.552669525146484,0.6870009899139404,61.70000076293945,0.5010710954666138,-0.1277264803647995,0.8583466410636902,0.5162716507911682,0.2718733251094818,4.218610763549805,Low,Asia
Bahrain,2010,10.72766399383545,0.8771150708198547,65.0,0.8620029091835022,-0.0081723891198635,0.7146201729774475,0.6410390138626099,0.4226707220077514,5.936869144439697,Medium,Asia
Bangladesh,2010,8.130166053771973,0.5493984818458557,61.20000076293945,0.6590056419372559,-0.0330891646444797,0.7735304832458496,0.4957400858402252,0.2924252152442932,4.858481407165527,Low,Asia
Belarus,2010,9.758502006530762,0.9180001616477966,62.29999923706055,0.7000644207000732,-0.1683467775583267,0.7061206102371216,0.5318477153778076,0.2082721590995788,5.525923252105713,Medium,Europe
Belgium,2010,10.7783842086792,0.9305701851844788,69.19999694824219,0.8069302439689636,0.0163074787706136,0.6973655819892883,0.7933443188667297,0.2403643280267715,6.853514194488525,High,Europe
Benin,2010,7.876235485076904,0.4774943888187408,53.2599983215332,0.7729187607765198,-0.1454108953475952,0.8494722247123718,0.5744389295578003,0.2186784595251083,3.870279550552368,Low,Africa
Bolivia,2010,8.779529571533203,0.8071855902671814,61.70000076293945,0.7033410668373108,-0.0726677328348159,0.7813425064086914,0.7202175259590149,0.3495973348617553,5.780620098114014,Medium,The Americas
Bosnia and Herzegovina,2010,9.272006034851074,0.7727537155151367,67.0,0.3649668991565704,-0.1305173635482788,0.9330300688743592,0.464506059885025,0.4092131853103637,4.668517589569092,Low,Europe
Botswana,2010,9.4456787109375,0.8656247854232788,50.59999847412109,0.826219379901886,-0.1406349837779998,0.8139854073524475,0.6169441938400269,0.1721842736005783,3.5530202388763428,Low,Africa
Brazil,2010,9.604052543640137,0.9055281281471252,63.900001525878906,0.8059492707252502,-0.0594420991837978,0.6560360789299011,0.7259312868118286,0.2498812228441238,6.837331295013428,High,The Americas
