country_geo,year,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Life Ladder,Life Ladder Category,region
Afghanistan,2015,7.653833389282227,0.5285972356796265,52.59999847412109,0.3889275789260864,0.0782182738184928,0.8806383013725281,0.491409957408905,0.3392760455608368,3.982854604721069,Low,Asia
Albania,2015,9.382479667663574,0.6393561363220215,69.0,0.7038506865501404,-0.0849818587303161,0.8847930431365967,0.5790717005729675,0.3504266738891601,4.6066508293151855,Low,Europe
Algeria,2015,9.369363784790039,0.7833888530731201,66.0,0.7711215615272522,-0.0216132979840039,0.7984966337680817,0.5616925656795502,0.27698903530836105,5.847876071929932,Medium,Africa
Argentina,2015,10.083050727844238,0.9264922738075256,66.9000015258789,0.8812236785888672,-0.1796781569719314,0.8509061932563782,0.7678452730178833,0.3053549230098724,6.6971306800842285,High,The Americas
Armenia,2015,9.350626945495604,0.7225510478019714,66.0,0.5510266423225403,-0.2093866020441055,0.901462197303772,0.5268528461456299,0.4379477202892303,4.3483195304870605,Low,Asia
Australia,2015,10.769908905029297,0.951861560344696,70.5999984741211,0.9218710064888,0.3265326619148254,0.3565543889999389,0.7495036721229553,0.2096369713544845,7.309060573577881,High,Oceania
Austria,2015,10.875664710998535,0.9281103014945984,70.4000015258789,0.9003051519393921,0.0932100638747215,0.5574796199798584,0.747707724571228,0.1644690334796905,7.076447010040283,High,Europe
Azerbaijan,2015,9.605931282043455,0.7857027649879456,63.09999847412109,0.7642894983291626,-0.2034048736095428,0.615552544593811,0.5204299688339233,0.2061142772436142,5.146774768829346,Medium,Asia
Bahrain,2015,10.78836441040039,0.852550745010376,66.19999694824219,0.8495211601257324,0.1057531386613845,0.7984966337680817,0.6533447504043579,0.3029721081256866,6.007375240325928,Medium,Asia
Bangladesh,2015,8.37502670288086,0.6014682650566101,63.79999923706055,0.8147962689399719,-0.0850957855582237,0.7206009030342102,0.543083906173706,0.2257537543773651,4.633473873138428,Low,Asia
Belarus,2015,9.818076133728027,0.9240726232528688,65.0999984741211,0.6227534413337708,-0.0973012819886207,0.6686781644821167,0.5457346439361572,0.1843099594116211,5.718907833099365,Medium,Europe
Belgium,2015,10.808846473693848,0.8852088451385498,70.0,0.8694749474525452,0.0562120452523231,0.4687846302986145,0.7471033334732056,0.2399587035179138,6.904219150543213,High,Europe
Benin,2015,7.955011367797852,0.434388518333435,54.29999923706055,0.7333835959434509,-0.0294448807835578,0.850098192691803,0.5546494722366333,0.3733965456485748,3.624664306640625,Low,Africa
Bolivia,2015,8.965176582336426,0.8287057876586914,62.70000076293945,0.8836250901222229,-0.0335693806409835,0.862373948097229,0.7486592531204224,0.3929028511047363,5.834329128265381,Medium,The Americas
Bosnia and Herzegovina,2015,9.428470611572266,0.6557236313819885,67.0,0.630698025226593,-0.0581866167485713,0.9598536491394044,0.485843688249588,0.2862341403961181,5.117177963256836,Medium,Europe
Botswana,2015,9.523887634277344,0.8156560659408569,52.79999923706055,0.8571689128875732,-0.1076279133558273,0.8602929711341858,0.6757215857505798,0.2614281475543976,3.761964797973633,Low,Africa
Brazil,2015,9.6165771484375,0.9066931009292604,64.69999694824219,0.7989352941513062,-0.0210222750902175,0.7713390588760376,0.6870636343955994,0.3246991038322449,6.546896934509277,High,The Americas
Bulgaria,2015,9.902899742126465,0.9075170159339904,65.9000015258789,0.6368178129196167,-0.2070072442293167,0.941279947757721,0.5559516549110413,0.2142238318920135,4.865401268005371,Low,Europe
Burkina Faso,2015,7.529865264892578,0.7053934931755066,53.400001525878906,0.659102737903595,0.001228763256222,0.6927239894866943,0.5547075867652893,0.3592876493930816,4.4189300537109375,Low,Africa
Cambodia,2015,8.178988456726074,0.7286102771759033,60.70000076293945,0.9563198089599608,0.204405277967453,0.8251302242279053,0.7314926981925964,0.3991026878356933,4.162164688110352,Low,Asia
Cameroon,2015,8.192779541015625,0.6463124752044678,51.79999923706055,0.7914285659790039,0.0409163609147071,0.8680490255355835,0.623713493347168,0.3464300036430359,5.037964820861816,Medium,Africa
Canada,2015,10.768951416015623,0.9390670657157898,71.0999984741211,0.9314689636230468,0.2471514046192169,0.4271522462368011,0.7917089462280273,0.2862802147865295,7.412772655487059,High,The Americas
Chad,2015,7.524701118469238,0.7512522339820862,50.5,0.4743608832359314,-0.0335549004375934,0.8886393904685974,0.592612624168396,0.3584379255771637,4.3226752281188965,Low,Africa
Chile,2015,10.104988098144531,0.8271418809890747,69.4000015258789,0.7688814401626587,0.032290194183588,0.8115113377571106,0.7521530389785767,0.3327467441558838,6.532749652862549,High,The Americas
China,2015,9.442431449890137,0.7937337160110474,68.0,0.7711215615272522,-0.2496197521686554,0.7984966337680817,0.6668272614479065,0.1713149845600128,5.303877830505371,Medium,Asia
Colombia,2015,9.562101364135742,0.8899000287055969,68.30000305175781,0.7908979654312134,-0.1056863963603973,0.8428993225097656,0.8033921122550964,0.2917693853378296,6.387571811676025,Medium,The Americas
Comoros,2015,8.0720853805542,0.6702604293823242,58.10249900817871,0.5471116304397583,-0.027241267263889285,0.7223837971687317,0.6522887051105499,0.27466873824596405,3.964229941368103,Low,Africa
Costa Rica,2015,9.849885940551758,0.8782729506492615,70.0,0.9069256782531738,-0.0684276148676872,0.761419415473938,0.810668408870697,0.2864403128623962,6.854004383087158,High,The Americas
Croatia,2015,10.123706817626951,0.7683634161949158,67.9000015258789,0.6935230493545532,-0.103702001273632,0.8485455513000488,0.570057213306427,0.294019341468811,5.205438137054443,Medium,Europe
Cyprus,2015,10.450677871704102,0.7695561051368713,71.5999984741211,0.6280348300933838,0.1074582785367965,0.8927951455116272,0.6599417328834534,0.3831064105033874,5.43916130065918,Medium,Asia
Czech Republic,2015,10.495941162109377,0.9113625884056092,68.30000305175781,0.8084841966629028,-0.15181764960289,0.886467456817627,0.6893541216850281,0.2060805261135101,6.608017444610596,High,Europe
Democratic Republic of the Congo,2015,6.939807891845703,0.7672355771064758,52.400001525878906,0.5737637877464294,-0.0502252578735351,0.8663780093193054,0.5376502871513367,0.3010493814945221,3.902741670608521,Low,Africa
Denmark,2015,10.876019477844238,0.9597012996673584,70.5,0.9414364099502563,0.2161795347929,0.1910163909196853,0.8014328479766846,0.217577576637268,7.514424800872803,High,Europe
Dominican Republic,2015,9.62545680999756,0.893197774887085,63.20000076293945,0.8560253381729126,-0.0702197030186653,0.7552881836891174,0.6953850984573364,0.2952530980110168,5.061862468719482,Medium,The Americas
Ecuador,2015,9.384984016418455,0.8558892011642456,67.5,0.8008704781532288,-0.1196067482233047,0.6658275127410889,0.8164869546890259,0.3229461014270782,5.964075088500977,Medium,The Americas
Egypt,2015,9.262447357177734,0.7297442555427551,62.0,0.6592614650726318,-0.0938970372080802,0.6844980716705322,0.5544593930244446,0.3443315029144287,4.762538433074951,Low,Africa
El Salvador,2015,9.019993782043455,0.7907553911209106,63.5,0.7333559393882751,-0.1627504974603653,0.8045442700386047,0.8161571621894836,0.3326468467712402,6.018496036529541,Medium,The Americas
England,2015,10.70746612548828,0.9359857439994812,69.69999694824219,0.8329260945320129,0.29444020986557,0.4561337232589721,0.7395622730255127,0.2192618548870086,6.515445232391357,High,Europe
Estonia,2015,10.34299373626709,0.9179296493530272,68.30000305175781,0.8146923780441284,-0.1692007333040237,0.5687344670295715,0.6487849354743958,0.1826947778463363,5.628908634185791,Medium,Europe
Ethiopia,2015,7.467755317687988,0.625596821308136,58.29999923706055,0.8026425838470459,0.1088451445102691,0.5670273303985596,0.6234564781188965,0.2366290390491485,4.573154926300049,Low,Africa
Finland,2015,10.716029167175291,0.9478005766868592,70.69999694824219,0.9298619031906128,0.1052399724721908,0.2233696579933166,0.7364262342453003,0.1910575926303863,7.447925567626953,High,Europe
France,2015,10.67696475982666,0.8957194089889526,71.69999694824219,0.8170362114906311,-0.1449432522058487,0.6406020522117615,0.7404272556304932,0.2154002785682678,6.3576250076293945,Medium,Europe
Gabon,2015,9.60858154296875,0.7558619976043701,56.29999923706055,0.6713007092475891,-0.1963481605052948,0.8667774796485901,0.5996432304382324,0.3716563284397125,4.661012649536133,Low,Africa
Georgia,2015,9.44186019897461,0.5173715949058533,64.19999694824219,0.6399449706077576,-0.2104281187057495,0.5024167895317078,0.4477141499519348,0.2331920862197876,4.121940612792969,Low,Asia
Germany,2015,10.84269905090332,0.925923228263855,70.0999984741211,0.8894288539886475,0.1716277301311493,0.4121682941913605,0.7223848104476929,0.2027051597833633,7.037137508392334,High,Europe
Ghana,2015,8.437417984008789,0.6874485611915588,56.5,0.8520161509513855,-0.0428435429930686,0.9454361200332642,0.6747850775718689,0.265278548002243,3.985916137695313,Low,Africa
Greece,2015,10.249216079711914,0.8348246812820435,70.4000015258789,0.5317363142967224,-0.277164876461029,0.8239596486091614,0.6365904211997986,0.2774125337600708,5.622519016265869,Medium,Europe
Guatemala,2015,9.002781867980957,0.8228374719619751,61.5,0.8686397671699524,0.0457966774702072,0.8216549158096313,0.8261231184005737,0.3105537891387939,6.464986801147461,Medium,The Americas
Guinea,2015,7.627111911773682,0.5788596272468567,51.5,0.6659530401229858,0.0027316228952258,0.7621520161628723,0.6581036448478699,0.2677412331104278,3.5046935081481934,Low,Africa
Haiti,2015,8.056147575378418,0.5643196702003479,54.59999847412109,0.3982954919338226,0.2592841386795044,0.7774039506912231,0.5975968241691589,0.3325396776199341,3.5697624683380127,Low,The Americas
Honduras,2015,8.552596092224121,0.7723755240440369,61.29999923706055,0.5340576767921448,-0.1007754504680633,0.8480827212333679,0.8293653726577759,0.3107661604881286,4.8454365730285645,Low,The Americas
Hungary,2015,10.22280216217041,0.8587338328361511,66.5999984741211,0.5577213764190674,-0.2036500424146652,0.9075303077697754,0.649912416934967,0.2445363849401474,5.344383239746094,Medium,Europe
Iceland,2015,10.861743927001951,0.9802832007408142,71.9000015258789,0.9404851198196412,0.2941190600395202,0.638661801815033,0.7942911386489868,0.1795044392347335,7.49807071685791,High,Europe
India,2015,8.59635066986084,0.6101332902908325,59.09999847412109,0.7772252559661865,-0.0099614122882485,0.7764349579811096,0.6572009325027466,0.3218294382095337,4.342079162597656,Low,Asia
Indonesia,2015,9.222451210021973,0.8094781041145325,62.29999923706055,0.7794183492660522,0.4659602344036102,0.9459672570228576,0.7962190508842468,0.2742922008037567,5.042799949645996,Medium,Asia
Iran,2015,9.547588348388672,0.5724068880081177,65.69999694824219,0.7803832292556763,0.1636726409196853,0.698951244354248,0.5480201244354248,0.519858181476593,4.749955654144287,Low,Asia
Iraq,2015,9.145398139953612,0.6844348311424255,60.79999923706055,0.5994599461555481,0.0207313913851976,0.7621671557426453,0.4784125983715057,0.5812669396400452,4.493377208709717,Low,Asia
