country_geo,year,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Life Ladder,Life Ladder Category,region
Afghanistan,2014,7.670638084411621,0.525568425655365,52.29999923706055,0.5085140466690063,0.1023299247026443,0.8712419867515564,0.4916410148143768,0.3748607337474823,3.1308956146240234,Low,Asia
Albania,2014,9.357623100280762,0.6255869269371033,68.72000122070312,0.7346484065055847,-0.0288011599332094,0.8827044367790222,0.5729450583457947,0.3345426619052887,4.81376314163208,Low,Europe
Algeria,2014,9.35541534423828,0.8181894421577454,65.9000015258789,0.7711215615272522,-0.0216132979840039,0.7984966337680817,0.5583592057228088,0.1768660992383957,6.354898452758789,Medium,Africa
Argentina,2014,10.066884994506836,0.9178704023361206,66.77999877929688,0.7450577616691589,-0.1699784845113754,0.8541916012763977,0.7694680094718933,0.2379128634929657,6.671114444732666,High,The Americas
Armenia,2014,9.31519889831543,0.7387635111808777,65.76000213623047,0.5064871311187744,-0.2246278226375579,0.920390486717224,0.5101979970932007,0.4039843380451202,4.453083038330078,Low,Asia
Australia,2014,10.763002395629885,0.9237987399101256,70.5199966430664,0.922932267189026,0.3131643533706665,0.442021369934082,0.7398152947425842,0.2453043013811111,7.28855037689209,High,Oceania
Austria,2014,10.87678050994873,0.898920476436615,70.30000305175781,0.8850268721580505,0.1119244396686554,0.5669313073158264,0.7209653258323669,0.1701495498418808,6.949999809265137,High,Europe
Azerbaijan,2014,9.606963157653809,0.7994333505630493,62.81999969482422,0.732772946357727,-0.2138164937496185,0.6538453102111816,0.5020862221717834,0.2199821174144745,5.251530170440674,Medium,Asia
Bahrain,2014,10.80198097229004,0.8343945443630219,65.95999908447266,0.7711215615272522,-0.0216132979840039,0.7984966337680817,0.6634199619293213,0.2621752023696899,6.165133953094482,Medium,Asia
Bangladesh,2014,8.323469161987305,0.5770650506019592,63.27999877929688,0.7355128526687622,-0.1148525848984718,0.7893747091293335,0.6634199619293213,0.2306783646345138,4.635564804077148,Low,Asia
Belarus,2014,9.858454704284668,0.8802588582038879,64.54000091552734,0.6471845507621765,-0.0541837066411972,0.6815087199211121,0.5750670433044434,0.2085355669260025,5.812400817871094,Medium,Europe
Belgium,2014,10.794432640075684,0.9435491561889648,69.83999633789062,0.8609535098075867,-0.004647197201848,0.5119757652282715,0.7436781525611877,0.2515570521354675,6.855329036712647,High,Europe
Benin,2014,7.966898441314697,0.506091296672821,54.040000915527344,0.7755457758903503,-0.0986417233943939,0.8548269271850586,0.5583789944648743,0.2733852565288543,3.347419261932373,Low,Africa
Bolivia,2014,8.933479309082031,0.8213446140289307,62.5,0.8810588717460632,0.013756881467998,0.8318544626235962,0.7690110802650452,0.3982194662094116,5.864798545837402,Medium,The Americas
Bosnia and Herzegovina,2014,9.373052597045898,0.7876517176628113,67.0,0.4119373857975006,0.2289367914199829,0.9763396382331848,0.4908346831798553,0.2621752023696899,5.2489542961120605,Medium,Europe
Botswana,2014,9.59323787689209,0.8594778180122375,52.36000061035156,0.79137122631073,-0.0989263206720352,0.7430738210678101,0.6262581944465637,0.2450514137744903,4.03119707107544,Low,Africa
