country_geo,year,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Life Ladder,Life Ladder Category,region
Afghanistan,2013,7.680333137512207,0.4835518598556518,52.0,0.5779553651809692,0.0592464841902256,0.8232041001319885,0.5474169850349426,0.2733280956745147,3.5721004009246826,Low,Asia
Albania,2013,9.337964057922363,0.7594767212867737,68.44000244140625,0.6318302750587463,-0.1313392966985702,0.862904965877533,0.5407509803771973,0.3383785784244537,4.550647735595703,Low,Europe
Algeria,2013,9.34268856048584,0.8287931680679321,65.79999923706055,0.6788925230503082,-0.10035807546228165,0.7443064898252487,0.5492088794708252,0.2032908797264099,5.97974705696106,Medium,Africa
Argentina,2013,10.103326797485352,0.9098742008209229,66.66000366210938,0.7372503876686096,-0.1359540969133377,0.8229002952575684,0.766156792640686,0.2542047202587127,6.5822601318359375,High,The Americas
Armenia,2013,9.27587604522705,0.7232600450515747,65.5199966430664,0.5040818452835083,-0.2009808719158172,0.8997967839241028,0.50290447473526,0.4499498307704925,4.277191162109375,Low,Asia
Australia,2013,10.75245475769043,0.9282051920890808,70.44000244140625,0.9333791732788086,0.2634275555610657,0.4315390288829803,0.7701471447944641,0.1771422624588012,7.364169120788574,High,Oceania
Austria,2013,10.878005027770996,0.949809193611145,70.19999694824219,0.9217344522476196,0.1625643968582153,0.6789368987083435,0.7250531911849976,0.1626033186912536,7.498802661895752,High,Europe
Azerbaijan,2013,9.592310905456545,0.7696901559829712,62.540000915527344,0.6719569563865662,-0.1734439879655838,0.6988195776939392,0.5160890817642212,0.2424554526805877,5.481178283691406,Medium,Asia
Bahrain,2013,10.797850608825684,0.8837805390357971,65.72000122070312,0.809205949306488,-0.0216132979840039,0.5247032642364502,0.711107611656189,0.3062094151973724,6.689711093902588,High,Asia
Bangladesh,2013,8.277083396911621,0.530139684677124,62.7599983215332,0.7415180206298828,-0.0322823412716388,0.7427741885185242,0.4919309020042419,0.2460526674985885,4.660161018371582,Low,Asia
Belarus,2013,9.841900825500488,0.9225059747695924,63.97999954223633,0.7234312891960144,-0.1833824217319488,0.6530391573905945,0.5454326272010803,0.2062196582555771,5.876466274261475,Medium,Europe
