country_geo,year,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Life Ladder,Life Ladder Category,region
Afghanistan,2019,7.640085697174072,0.4199728667736053,53.900001525878906,0.3936561644077301,-0.1094578579068183,0.9238491058349608,0.324107825756073,0.5024737119674683,2.375091791152954,Low,Asia
Albania,2019,9.521727561950684,0.6863648891448975,69.0999984741211,0.777351438999176,-0.1033250391483306,0.9142842888832092,0.5481892824172974,0.2738273739814758,4.995317935943604,Low,Europe
Algeria,2019,9.361109733581545,0.8032586574554443,66.4000015258789,0.3850834369659424,-0.0022464604116976,0.740609347820282,0.5444278120994568,0.2151977568864822,4.744627475738525,Low,Africa
Argentina,2019,10.002053260803224,0.896370530128479,67.0999984741211,0.8170526027679443,-0.216646522283554,0.8304597735404968,0.7349058389663696,0.3190548419952392,6.08556079864502,Medium,The Americas
Armenia,2019,9.569241523742676,0.7816038727760315,67.0999984741211,0.8443241119384766,-0.1814296394586563,0.583472728729248,0.5365626215934753,0.4304634034633636,5.488086700439453,Medium,Asia
Australia,2019,10.80728244781494,0.9427743554115297,70.9000015258789,0.9175369143486024,0.1151714995503425,0.4302086532115936,0.726976215839386,0.2021900713443756,7.233994960784912,High,Oceania
Austria,2019,10.929644584655762,0.9644888043403624,70.9000015258789,0.9034276604652404,0.0542902834713459,0.4570888876914978,0.7273411154747009,0.2051697373390197,7.195361137390137,High,Europe
Azerbaijan,2019,9.577898979187012,0.886756420135498,63.59999847412109,0.8542485237121582,-0.2200269848108291,0.4572606682777405,0.576897144317627,0.1639202535152435,5.173389434814453,Medium,Asia
Bahrain,2019,10.815147399902344,0.8779294490814209,65.9000015258789,0.906535506248474,0.0346589721739292,0.7984966337680817,0.7113862633705139,0.3171063959598541,7.098012447357178,High,Asia
Bangladesh,2019,8.606523513793945,0.6731721758842468,64.30000305175781,0.901936650276184,-0.0668229162693023,0.6560046076774597,0.4326653778553009,0.3694715499877929,5.1142168045043945,Medium,Asia
Belarus,2019,9.86724090576172,0.9167404770851136,66.0,0.656933605670929,-0.1922114193439483,0.5459047555923462,0.5589894652366638,0.1898214071989059,5.821453094482422,Medium,Europe
Belgium,2019,10.858762741088867,0.8842304944992065,70.5999984741211,0.7762036323547363,-0.177975907921791,0.6724975109100342,0.6990424990653992,0.2436308413743972,6.7721381187438965,High,Europe
Benin,2019,8.057199478149414,0.4421539306640625,55.5,0.770359992980957,-0.0184362828731536,0.6983469724655151,0.6383482813835144,0.4413987696170807,4.97636079788208,Low,Africa
Bolivia,2019,9.05119800567627,0.7843014001846313,63.29999923706055,0.8813109397888184,-0.0895677953958511,0.8572204113006592,0.7008264660835266,0.4193282127380371,5.6742706298828125,Medium,The Americas
Bosnia and Herzegovina,2019,9.60586643218994,0.8731419444084167,67.19999694824219,0.7215632200241089,0.0738852098584175,0.9629080295562744,0.5446664094924927,0.238068550825119,6.015522480010986,Medium,Europe
Botswana,2019,9.62364101409912,0.7736672163009644,53.900001525878906,0.8325426578521729,-0.2331682741641998,0.792079508304596,0.6650498509407043,0.2727217674255371,3.4710848331451416,Low,Africa
Brazil,2019,9.594590187072754,0.8991750478744507,65.4000015258789,0.830206036567688,-0.0678164288401603,0.7618405818939209,0.7012503147125244,0.3370513319969177,6.451148986816406,Medium,The Americas
Bulgaria,2019,10.0547513961792,0.9482043981552124,66.30000305175781,0.8219298720359802,-0.1149472743272781,0.9428064823150636,0.5765827894210815,0.1998883187770843,5.108438014984131,Medium,Europe
Burkina Faso,2019,7.654472827911377,0.6831023693084717,54.900001525878906,0.6775468587875366,-0.0065312637016177,0.7293965816497803,0.6562334299087524,0.3647753894329071,4.740892887115479,Low,Africa
Cambodia,2019,8.4038667678833,0.7591754794120789,61.5,0.9567992091178894,0.0066914469934999,0.8284444808959961,0.7037032246589661,0.3895862996578216,4.998284816741943,Low,Asia
Cameroon,2019,8.231245040893555,0.7109647393226624,54.5,0.7115002870559692,-0.0151187991723418,0.817170262336731,0.6063922643661499,0.3263950049877167,4.936737537384033,Low,Africa
Canada,2019,10.80315399169922,0.9253039956092834,71.30000305175781,0.9115256071090698,0.1053290963172912,0.4364344179630279,0.7807215452194214,0.2848337590694427,7.109076499938965,High,The Americas
Chad,2019,7.353720188140869,0.6404520869255066,52.0,0.5372456908226013,0.0508112460374832,0.8322834968566895,0.5562106966972351,0.4600612819194793,4.250799179077148,Low,Africa
Chile,2019,10.118996620178224,0.8691219091415405,70.0,0.659176766872406,-0.1103069111704826,0.8604915738105774,0.7405619621276855,0.3372437953948974,5.94225025177002,Medium,The Americas
China,2019,9.678953170776367,0.8219358921051025,68.5,0.9273562431335448,-0.1781239658594131,0.7984966337680817,0.760266900062561,0.1465118378400802,5.144120216369629,Medium,Asia
Colombia,2019,9.58988094329834,0.8725789189338684,69.0,0.8215007185935974,-0.1772514730691909,0.8536461591720581,0.7905794978141785,0.3218062818050384,6.350297927856445,Medium,The Americas
Comoros,2019,8.098840713500977,0.6320129632949829,58.900001525878906,0.5382615327835083,0.0673433542251586,0.7622324824333191,0.6651622653007507,0.3361628949642181,4.608616352081299,Low,Africa
Costa Rica,2019,9.943575859069824,0.9060774445533752,70.0,0.9268301129341124,-0.1559308171272277,0.83562833070755,0.7912708520889282,0.3033272325992584,6.997618675231934,High,The Americas
Croatia,2019,10.28696346282959,0.93598872423172,68.5999984741211,0.7393006086349487,-0.1453561037778854,0.931614637374878,0.5038063526153564,0.2691545188426971,5.625743865966797,Medium,Europe
Cyprus,2019,10.639202117919922,0.7760780453681946,72.4000015258789,0.7400580048561096,-0.0175196640193462,0.8652942180633545,0.6634199619293213,0.2902252078056335,6.1368327140808105,Medium,Asia
Czech Republic,2019,10.578604698181152,0.9466088116168976,68.80000305175781,0.84827721118927,-0.21699798107147214,0.8675409257411957,0.7113777697086334,0.23425489664077756,6.965628385543823,High,Europe
Democratic Republic of the Congo,2019,6.971540927886963,0.6634456038475036,54.1,0.6881841778755188,0.07175256609916682,0.8197654604911804,0.5497413039207458,0.4271266102790832,3.869498634338379,Low,Africa
Denmark,2019,10.947537422180176,0.9577063918113708,71.0,0.963318407535553,0.0146909113973379,0.1741505861282348,0.7968595027923584,0.1810706257820129,7.693003177642822,High,Europe
Dominican Republic,2019,9.80758571624756,0.8840898871421814,64.0,0.8774062395095825,-0.127474308013916,0.7456153631210327,0.7470079064369202,0.2640541195869446,6.004237174987793,Medium,The Americas
Ecuador,2019,9.340510368347168,0.8084858059883118,68.5,0.8295736908912659,-0.1205283552408218,0.8394950032234192,0.7500731945037842,0.3735581934452057,5.809131145477295,Medium,The Americas
Egypt,2019,9.374239921569824,0.7721286416053772,63.0,0.7739510536193848,-0.2044293135404586,0.7984966337680817,0.4202765822410583,0.3127633929252624,4.327831745147705,Low,Africa
El Salvador,2019,9.107535362243652,0.7643905282020569,64.9000015258789,0.8773906826972961,-0.1163593381643295,0.6815764904022217,0.8264221549034119,0.2714750468730926,6.45482063293457,Medium,The Americas
England,2019,10.759778022766112,0.942681074142456,70.0999984741211,0.8540395498275757,0.2639268338680267,0.485092282295227,0.7387860417366028,0.2510144412517547,7.157151222229004,High,Europe
Estonia,2019,10.495527267456056,0.9340643286705016,69.19999694824219,0.8865043520927429,-0.1005905792117118,0.5757541656494141,0.7384289503097534,0.1562790125608444,6.034641265869141,Medium,Europe
